ID,Display Order,Category,Rarity,Description,Name,Token Standard,Token Address,Token ID,Image URL
rune_plant_hybrid_1,10530010.0,Special,Epic,{Solo}. Shielding cards of this Axie also restore HP equal to 100% of Shield gained but grant 25% less Shield.,Rise And Ruin,,,,https://storage.googleapis.com/origin-production/assets/item/rune_plant_hybrid_1.png
ecard_mech_5002,20830020.0,Special,Epic,"(Enhance a Shielding card)
Shield Stat +10",Mech's Charm of Endurance II,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_mech_5002.png
ecard_bird_5002,20430020.0,Special,Epic,"(Enhance a Multihit Attack card)
ATK +4",Bird's Charm of Focus II,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bird_5002.png
ecard_bird_5003,20440010.0,Special,Mystic,"(Enhance any card)
Add <Innate>. Card's base stat -10%.",Secret Egg,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bird_5003.png
ecard_plant_4001_s0,20540011.0,Special,Mystic,"(Enhance any card)
Add <Innate>. Card's base stat -10%.",Secret Sprout,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_plant_5003.png
rune_plant_offensive_1,10520010.0,Special,Rare,Start Battle with 3 {Leaf}. Non-Multihit Attacks consume 1 {Leaf} and deal 15 bonus DMG,Miracle Leaf,,,,https://storage.googleapis.com/origin-production/assets/item/rune_plant_offensive_1.png
ecard_neutral_4002,20130060.0,Special,Epic,"(Enhance Single Target Attack cards)
This card targets the second closest enemy. Card's base stat -10%.",Moon Stamp,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_4002.png
feature_afk_reward,,Special,Common,,Foraging Box,,,,https://storage.googleapis.com/origin-production/assets/item/feature_afk_reward.png
stk_trigger,1.0,Cosmetic,Common,,Trigger,,,,https://storage.googleapis.com/origin-production/assets/sticker/Trigger.png
stk_zzz,1.0,Cosmetic,Common,,Zzz,,,,https://storage.googleapis.com/origin-production/assets/sticker/Zzz.png
rune_dawn_2002_s0,10920021.0,Special,Rare,Deal 5% more DMG per Buff on this Axie (capped at 20%).,Celestial Might,,,,https://storage.googleapis.com/origin-production/assets/item/rune_dawn_offensive_1.png
bdr_lion_lunar23,1.0,Cosmetic,Common,Border,Mystical Lion Head,,,,https://storage.googleapis.com/origin-production/assets/border/lion_lunar23.png
ecard_mech_5003,20840010.0,Special,Mystic,"(Enhance any card)
Add <Innate>.",Secret Chip,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_mech_5003.png
ecard_neutral_4003,20130070.0,Special,Epic,"(Enhance Single Target Attack cards)
This card targets the furthest enemy. Card's base stat -10%.",Sun Stamp,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_4003.png
ecard_plant_5005,20540030.0,Special,Mystic,"(Enhance Shield and Healing cards)
Add <Cleanse>.",Red Sage,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_plant_5005.png
ecard_aquatic_2001_s0_nft,20620010.0,Special,Rare,"(Enhance any card)
Axie's max HP +12",Aquatic's Charm of Vitality I,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2000001,https://storage.googleapis.com/origin-production/assets/item/ecard_aquatic_4001.png
ecard_aquatic_2002_s0_nft,20620020.0,Special,Rare,"(Enhance a Non-Multihit Attack card)
ATK +6",Aquatic's  Charm of Power I,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2000002,https://storage.googleapis.com/origin-production/assets/item/ecard_aquatic_4002.png
ecard_aquatic_3001_s0_nft,20630010.0,Special,Epic,"(Enhance any card)
Axie's max HP +18",Aquatic's Charm of Vitality II,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2000003,https://storage.googleapis.com/origin-production/assets/item/ecard_aquatic_5001.png
ecard_aquatic_3002_s0_nft,20630020.0,Special,Epic,"(Enhance a Non-Multihit Attack card)
ATK +10",Aquatic's Charm of Power II,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2000004,https://storage.googleapis.com/origin-production/assets/item/ecard_aquatic_5002.png
ecard_aquatic_3003_s0_nft,20630030.0,Special,Epic,"(Enhance any Attack card)
All teammates gain 1 {Bubble}.",Bubble Paste,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2000005,https://storage.googleapis.com/origin-production/assets/item/ecard_aquatic_4003.png
ecard_neutral_1001_s0,20110011.0,Special,Common,"(Enhance any card)
Axie's max HP +4",Charm of Vitality I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_1001.png
rune_aquatic_4001_s0,10640011.0,Special,Mystic,"{Solo}. When your turn starts, this Axie gains 1 {Bubble}. {Bubble Bomb} detonated by this Axie deal x1.5 DMG.",Heart of Ocean,,,,https://storage.googleapis.com/origin-production/assets/item/rune_aquatic_utility_1.png
ecard_mech_5004,20840020.0,Special,Mystic,"(Enhance any card)
Add <Retain>.",Backup Disk,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_mech_5004.png
ecard_mech_5005,20840030.0,Special,Mystic,"(Enhance an Attack card)
Attack applies {Disarmed} for 2 turns to the closest enemy.",Hacker's Drive,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_mech_5005.png
feature_afk_reward_tutorial,,Special,Common,,Foraging Box tutorial,,,,https://storage.googleapis.com/origin-production/assets/item/secret.png
ecard_aquatic_4001_s0_nft,20640010.0,Special,Mystic,"(Enhance any card)
Add <Ethereal>.",Aquatic Energy Drink S,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2000006,https://storage.googleapis.com/origin-production/assets/item/ecard_aquatic_5003.png
ecard_plant_4003_s0,20540031.0,Special,Mystic,"(Enhance Shield and Healing cards)
Add <Cleanse>.",Red Sage,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_plant_5005.png
rune_beast_2002_s0,10220021.0,Special,Rare,"Deal 20% more DMG.
Take 10% more DMG.",Reckless Hunter,,,,https://storage.googleapis.com/origin-production/assets/item/rune_beast_offensive_1.png
ecard_neutral_1001,1.0,Special,Common,"(Alter any card)
The card's owner's max HP +4",Charm of Vitality I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_1001.png
ecard_neutral_1002,2.0,Special,Common,"(Alter Single Attack cards)
ATK +2",Charm of Power I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_1002.png
ecard_reptile_4001,20720010.0,Special,Rare,"(Enhance any card)
Axie's Max HP +12",Reptile's Charm of Vitality I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_reptile_4001.png
feature_crafting,,Special,Common,,Crafting,,,,https://storage.googleapis.com/origin-production/assets/item/feature_crafting.png
rune_neutral_4001_s0_nft,10140010.0,Special,Mystic,"{Solo}.Energy +1 in Even <Round>s.
Add 2 [Daze] to your deck.",Shady Exchange,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1000032,https://storage.googleapis.com/origin-production/assets/item/rune_neutral_utility_2.png
ecard_reptile_2001_s0,20720011.0,Special,Rare,"(Enhance any card)
Axie's Max HP +12",Reptile's Charm of Vitality I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_reptile_4001.png
rune_dawn_4001_s0,10940011.0,Special,Mystic,"{Solo}. When your turn starts, remove 1 Curse in your deck. Heal all teammates for 10 HP and grant all teammate 1 {Damage Boost} when successfully removing a Curse this way.",Holy Prayer,,,,https://storage.googleapis.com/origin-production/assets/item/rune_dawn_utility_1.png
ecard_reptile_4002,20720020.0,Special,Rare,"(Enhance any Shielding card)
Shield Stat +6",Reptile's Charm of Endurance I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_reptile_4002.png
feature_crafting_tutorial,,Special,Common,,Crafting & Disenchant tutorial,,,,https://storage.googleapis.com/origin-production/assets/item/secret.png
feature_news,,Special,Common,,News,,,,https://storage.googleapis.com/origin-production/assets/item/feature_news.png
feature_friend,,Special,Common,,Friends,,,,https://storage.googleapis.com/origin-production/assets/item/feature_friend.png
ecard_aquatic_4002_s0_nft,20640020.0,Special,Mystic,"(Enhance any card)
Add <Retain>. Card's base stat -10%.",Sticky Octopus,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2000007,https://storage.googleapis.com/origin-production/assets/item/ecard_aquatic_5004.png
rune_plant_2001_s0_nft,10520010.0,Special,Rare,"Start Battle with 3 {Leaf}.
Single attacks consume 1 {Leaf} and deal 15 bonus DMG.
AoE attacks consume 1 {Leaf} and deal 6 bonus DMG.",Miracle Leaf,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1000033,https://storage.googleapis.com/origin-production/assets/item/rune_plant_offensive_1.png
ecard_bird_5004,20440020.0,Special,Mystic,"(Enhance any card)
Add <Ethereal>.",Bird Energy Drink S,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bird_5004.png
ecard_bird_5005,20440030.0,Special,Mystic,"(Enhance an Attack card)
Attack applies {Fragile} for 4 turns.",Flamingo Hammer,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bird_5005.png
ecard_aquatic_4003_s0_nft,20640030.0,Special,Mystic,"(Enhance any Attack card)
Attack applies {Vulnerable} for 4 turns.",Paralyzing Jellyfish,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2000008,https://storage.googleapis.com/origin-production/assets/item/ecard_aquatic_5005.png
ecard_neutral_1002_s0,20110021.0,Special,Common,"(Enhance Non-Multihit Attack card)
ATK +2",Charm of Power I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_1002.png
ecard_neutral_5001_s1,20150011.0,Special,Mystic,"(Enhance Single Target Attack cards)
This card can target any enemy. Card's base stat -15%.",Rocket Stamp,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_5001.png
ecard_neutral_1003_s0,20110031.0,Special,Common,"(Enhance Multihit Attack card)
ATK +1",Charm of Focus I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_1003.png
ecard_reptile_2002_s0,20720021.0,Special,Rare,"(Enhance any Shielding card)
Shield Stat +6",Reptile's Charm of Endurance I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_reptile_4002.png
ecard_neutral_5002_s1,20150021.0,Special,Mystic,"(Enhance any card)
Add <Innate>. Card's base stat -10%.",Pre Order Tag,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_5003.png
rune_plant_utility_1,10520020.0,Special,Rare,All teammates regen 4 HP when your turn ends. Increase Healing card effects by 10%.,Healing Pulse,,,,https://storage.googleapis.com/origin-production/assets/item/rune_plant_utility_1.png
ecard_neutral_1004_s0,20110041.0,Special,Common,"(Enhance Shielding cards)
Shield Stat +2",Charm of Endurance I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_1004.png
ecard_neutral_1005_s0,20110051.0,Special,Common,"(Enhance Healing cards)
Heal Stat +2",Charm of Faith I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_1005.png
rune_plant_2001_s0,10520011.0,Special,Rare,"Start Battle with 3 {Leaf}.
Single attacks consume 1 {Leaf} and deal 15 bonus DMG.
AoE attacks consume 1 {Leaf} and deal 6 bonus DMG.",Miracle Leaf,,,,https://storage.googleapis.com/origin-production/assets/item/rune_plant_offensive_1.png
ecard_neutral_5003_s1,20150031.0,Special,Mystic,"(Enhance any card)
Add <Retain>. Card's base stat -10%.",Scotch Tape,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_5004.png
ecard_dawn_5005,20940030.0,Special,Mystic,"(Enhance an Attack card)
Apply {Silence} for 2 turns to the closest enemy.",Silent Insence,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_dawn_5005.png
ecard_neutral_5001,20150010.0,Special,Mystic,"(Enhance Single Target Attack cards)
This card can target any enemy. Card's base stat -15%.",Rocket Stamp,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_5001.png
feature_pvp_ranked,,Special,Common,,Arena Mode (Ranked),,,,https://storage.googleapis.com/origin-production/assets/item/feature_pvp_ranked.png
rune_plant_2002_s0_nft,10520020.0,Special,Rare,All teammates regen 4 HP when your turn ends. Increase Healing card effects by 10%.,Healing Pulse,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1000034,https://storage.googleapis.com/origin-production/assets/item/rune_plant_utility_1.png
ecard_neutral_2001_s0,20120011.0,Special,Rare,"(Enhance any card)
Axie's max HP +8",Charm of Vitality II,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_2001.png
ecard_reptile_3001_s0,20730011.0,Special,Epic,"(Enhance any card)
Axie's Max HP +18",Reptile's Charm of Vitality II,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_reptile_5001.png
ecard_neutral_5004_s1,20150041.0,Special,Mystic,"(Enhance any card)
Add <Banish>.",Energy Drink M,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_5005.png
rune_reptile_defensive_1,10720010.0,Special,Rare,"When your turn starts, gain 12 Shield for each attack this Axie took in the previous turn.",Delayed Protection,,,,https://storage.googleapis.com/origin-production/assets/item/rune_reptile_defensive_1.png
ecard_plant_2001_s1,20520011.0,Special,Rare,"(Enhance any card)
Axie's max HP +12",Plant's Charm of Vitality I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_plant_4001.png
ecard_bug_4001,20320010.0,Special,Rare,"(Enhance a Shielding card)
Shield Stat +6",Bug's Charm of Endurance I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bug_4001.png
ecard_neutral_1003,3.0,Special,Common,"(Alter Multihit & <AoE> Attack cards)
ATK +1",Charm of Focus I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_1003.png
ecard_reptile_4003,20730030.0,Special,Epic,"(Enhance any Attack card)
Apply {Taunt} to this Axie for 4 turns.",Gecko Mask,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_reptile_4003.png
ecard_plant_2002_s1,20520021.0,Special,Rare,"(Enhance any Healing card)
Heal Stat +6",Plant's Charm of Faith I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_plant_4002.png
ecard_plant_3001_s1,20530011.0,Special,Epic,"(Enhance any card)
Axie's max HP +18",Plant's Charm of Vitality II,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_plant_5001.png
rune_reptile_hybrid_1,10730010.0,Special,Epic,Apply 1 {Poison} to Attacker. Take 2% less DMG per {Poison} stack on the attacking enemy. Max at 20%.,Poison Touch,,,,https://storage.googleapis.com/origin-production/assets/item/rune_reptile_hybrid_1.png
ecard_bug_4002,20320020.0,Special,Rare,"(Enhance a Non-Multihit Attack card)
ATK +6",Bug's Charm of Power I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bug_4002.png
ecard_neutral_1004,4.0,Special,Common,"(Alter Shield cards)
Shield +3",Charm of Endurance I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_1004.png
ecard_neutral_5003,20150020.0,Special,Mystic,"(Enhance any card)
Add <Innate>. Card's base stat -10%.",Pre Order Tag,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_5003.png
feature_chat,,Special,Common,,Chat,,,,https://storage.googleapis.com/origin-production/assets/item/feature_chat.png
ecard_beast_2001_s0_nft,20220010.0,Special,Rare,"(Enhance any card)
Axie's max HP +12",Beast's Charm of Vitality I,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2000009,https://storage.googleapis.com/origin-production/assets/item/ecard_beast_4002.png
ecard_beast_2002_s0_nft,20220020.0,Special,Rare,"(Enhance a Non-Multihit Attack card)
ATK +6",Beast's Charm of Power I,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2000010,https://storage.googleapis.com/origin-production/assets/item/ecard_beast_4001.png
ecard_beast_3001_s0_nft,20230010.0,Special,Epic,"(Enhance any card)
Axie's max HP +18",Beast's Charm of Vitality II,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2000011,https://storage.googleapis.com/origin-production/assets/item/ecard_beast_5002.png
ecard_beast_3002_s0_nft,20230020.0,Special,Epic,"(Enhance a Non-Multihit Attack card)
ATK +10",Beast's Charm of Power II,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2000012,https://storage.googleapis.com/origin-production/assets/item/ecard_beast_5001.png
ecard_beast_3003_s0_nft,20230030.0,Special,Epic,"(Enhance any Attack card)
All teammates gain 1 {Rage}.",Mask of Frenzy,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2000013,https://storage.googleapis.com/origin-production/assets/item/ecard_beast_4003.png
ecard_beast_4002_s0_nft,20240020.0,Special,Mystic,"(Enhance any cards)
Add <Ethereal>.",Beast Energy Drink S,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2000015,https://storage.googleapis.com/origin-production/assets/item/ecard_beast_5004.png
